,"﻿""Post ID""",Permalink,Post Message,Type,Countries,Languages,Posted,Lifetime: The number of people who saw your Page post. (Unique Users),"Lifetime: The number of people who saw your Page post in news feed or ticker, or on your Page's timeline. (Unique Users)",Lifetime: The number of people who saw your Page post in an ad or sponsored story. (Unique Users),Lifetime: The number of people who saw your Page post in a story from a friend. (Unique Users),Lifetime: The number of impressions of your Page post. (Total Count),Lifetime: The number of impressions of your post in News Feed or ticker or on your Page's Wall. (Total Count),Lifetime: The number of impressions of your Page post in an Ad or Sponsored Story. (Total Count),Lifetime: The number of impressions of your Page post in a story generated by a friend. (Total Count),Lifetime: The number of people who clicked anywhere in your posts. (Unique Users),Lifetime: The number of unique people who created a story by interacting with your Page post. (Unique Users),Lifetime: The number of stories generated about your Page post. (Total Count),Lifetime: The number of unique people who created a story about your Page post by interacting with it. (Unique Users) - comment,Lifetime: The number of unique people who created a story about your Page post by interacting with it. (Unique Users) - like,Lifetime: The number of unique people who created a story about your Page post by interacting with it. (Unique Users) - share,"Lifetime: The number of stories created about your Page post, by action type. (Total Count) - comment","Lifetime: The number of stories created about your Page post, by action type. (Total Count) - like","Lifetime: The number of stories created about your Page post, by action type. (Total Count) - share",Lifetime: The number of people who clicked anywhere in your post. Clicks generating stories are included in &quot;Other Clicks.&quot; (Unique Users),Lifetime: The number of clicks anywhere in your post. Clicks generating stories are included in &quot;Other Clicks.&quot; (Total Count),"Lifetime: The number of people who clicked anywhere in your post, by type. Clicks generating stories are included in &quot;Other Clicks.&quot; (Unique Users) - link clicks","Lifetime: The number of people who clicked anywhere in your post, by type. Clicks generating stories are included in &quot;Other Clicks.&quot; (Unique Users) - other clicks","Lifetime: The number of people who clicked anywhere in your post, by type. Clicks generating stories are included in &quot;Other Clicks.&quot; (Unique Users) - photo view","Lifetime: The number of people who clicked anywhere in your post, by type. Clicks generating stories are included in &quot;Other Clicks.&quot; (Unique Users) - video play","Lifetime: The number of clicks anywhere in your post, by type. Clicks generating stories are included in &quot;Other Clicks.&quot; (Total Count) - link clicks","Lifetime: The number of clicks anywhere in your post, by type. Clicks generating stories are included in &quot;Other Clicks.&quot; (Total Count) - other clicks","Lifetime: The number of clicks anywhere in your post, by type. Clicks generating stories are included in &quot;Other Clicks.&quot; (Total Count) - photo view","Lifetime: The number of clicks anywhere in your post, by type. Clicks generating stories are included in &quot;Other Clicks.&quot; (Total Count) - video play",Lifetime: The number of people who have given negative feedback to your post. (Unique Users),Lifetime: The number of times people have given negative feedback to your post. (Total Count),"Lifetime: The number of people who have given negative feedback to your post, by type. (Unique Users) - hide_all_clicks","Lifetime: The number of people who have given negative feedback to your post, by type. (Unique Users) - hide_clicks","Lifetime: The number of people who have given negative feedback to your post, by type. (Unique Users) - report_spam_clicks","Lifetime: The number of people who have given negative feedback to your post, by type. (Unique Users) - unlike_page_clicks","Lifetime: The number of people who have given negative feedback to your post, by type. (Unique Users) - xbutton_clicks","Lifetime: The number of times people have given negative feedback to your post, by type. (Total Count) - hide_all_clicks","Lifetime: The number of times people have given negative feedback to your post, by type. (Total Count) - hide_clicks","Lifetime: The number of times people have given negative feedback to your post, by type. (Total Count) - report_spam_clicks","Lifetime: The number of times people have given negative feedback to your post, by type. (Total Count) - unlike_page_clicks","Lifetime: The number of times people have given negative feedback to your post, by type. (Total Count) - xbutton_clicks",Lifetime: The number of impressions of your Page post to people who have liked your Page. (Total Count),Lifetime: The number of people who saw your Page post because they've liked your Page (Unique Users),Lifetime: The number of paid impressions of your Page post to people who have liked your Page. (Total Count),Lifetime: The number of people who like your Page and who saw your Page post in an ad or sponsored story. (Unique Users),Lifetime: The number of people who have liked your Page and clicked anywhere in your posts. (Unique Users),Lifetime: The number of stories generated about your Page post by people who have liked your Page. (Total Count),Lifetime: The number of people who have liked your Page and who are sharing stories about your Page. (Unique Users)
129,10513336322_10151547872251323,https://www.facebook.com/photo.php?fbid=10151547872146323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"Guardian front page Thursday 14 March 2013: Buona sera Pope Francis:

http://www.guardian.co.uk/world/2013/mar/13/pope-francis-catholic-reaction-rome?CMP=SOCNETTXT6966",Photo,,,03/14/2013 08:33:06 AM,0.70188841916119105,0.77510754368674506,,0.30641321576876018,0.68866069596852797,0.76710829558692883,,0.26398014425934552,0.52012373463779371,0.53313024951136623,0.53166657048877608,0.51290997906489877,0.59017912291537988,0.3659066606877997,0.47601518908865464,0.5980755265068991,0.38723347900940269,0.52308661606312445,0.55577414912453271,0.081921467012158661,0.42453243930725976,0.72876695571427375,,0.086776184054595237,0.50026604158877164,0.72957517197920496,,0.62056196906991945,0.60520752197618788,0.57391304347826089,0.5706324881582614,0.61502347417840375,0.52280701754385961,0.53803210048848571,0.55932203389830515,0.55788613456823755,0.6064814814814814,0.45565749235474012,0.56645360370288733,0.76905306397815287,0.78156121155257718,,,0.60297941819464607,0.64624748654964415,0.63738616688034477
130,10513336322_10151547723076323,https://www.facebook.com/photo.php?fbid=10151547723016323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"David Cameron has accused Labour and the Liberal Democrats of posturing after the collapse of cross-party talks on proposed reforms to press regulation.

The prime minister announced plans to put Conservative proposals for a royal charter to introduce a new press regulator to a vote in the House of Commons on Monday. He said that the talks with other party leaders had been halted because the gap between them was too great.

http://gu.com/p/3ee6x?CMP=SOCNETTXT6966

Photograph: Sarah Lee for the Guardian",Photo,,,03/14/2013 06:37:56 AM,0.3866619197587613,0.44680721619600111,,0.063408930648553838,0.37844734511922118,0.43856380443704945,,0.054089222316824365,0.32032205415308501,0.13750418200066913,0.1363754400138496,0.29309141660851362,0.10454601605929587,0.093822220689179406,0.27503099814011156,0.10573710965867829,0.099059727188451852,0.32705289370255919,0.29510131811922091,0.0030341284078577281,0.22298673579775261,0.44256812172805798,,0.0055984634873932409,0.24044407374385229,0.4403192774247755,,0.39490307122631235,0.40347168131745859,0.57391304347826089,0.42797436611869599,,,0.41846941149104439,0.55932203389830515,0.41841460092617816,,,0.39651752259202111,0.42573464819758905,0.42552255737161271,,,0.36134264765612739,0.18464213901418403,0.18107561559100702
131,10513336322_10151547617421323,https://www.facebook.com/photo.php?fbid=10151547617376323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"Galaxy S4 launch: Samsung brings fight to Apple

Phonemaker ready to square up to Silicon Valley with new smartphone, rumoured to have eye-control feature and wireless charging.

http://gu.com/p/3ee2a?CMP=SOCNETTXT6966

Photograph: Youngsam Yoon/Samsung",Photo,,,03/14/2013 05:06:06 AM,0.60574403329350512,0.68302886735023172,,0.18908770935916056,0.59130513859913736,0.67058389997846779,,0.16288615078153865,0.45331005268370711,0.41010019193182018,0.38145594090830398,0.26378227494766221,0.46539839407041383,0.25331999586078441,0.23271853688778671,0.47251270878721863,0.25215203284333199,0.44124088686208035,0.40330513476293522,0.16384293402431732,0.39451499410371615,0.47699805664369294,,0.15395774590331412,0.38083493916995026,0.47689964816467995,,0.28207362230450883,0.28819405808389897,,0.2853162440791307,0.61502347417840375,,0.29890672249360317,,0.27894306728411877,0.6064814814814814,,0.28322680185144367,0.66365848821412832,0.67378406960826143,,,0.50507870084938988,0.34545948589750558,0.36215123118201403
132,10513336322_10151547339736323,https://www.facebook.com/photo.php?fbid=10151547339711323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"The cardinals of the Roman Catholic church on Wednesday chose as their new pope a man from almost &quot;the end of the world&quot; – the first non-European to be elected for almost 1,300 years and the first-ever member of the Jesuit order.

Jorge Mario Bergoglio, the archbishop of Buenos Aires, becomes Pope Francis – the first pontiff to take that name – an early indication perhaps of a reign he hopes will be marked by inspirational preaching and evangelisation.

Pope Francis elected as 266th Roman Catholic pontiff http://gu.com/p/3edt7?CMP=SOCNETTXT6966

Follow live reaction updates with Peter Walker http://gu.com/p/3ee26?CMP=SOCNETTXT6966

Pope Francis: 13 key facts about the new pontiff http://gu.com/p/3edqj?CMP=SOCNETTXT6966

Before he became Pope Francis, Jorge Mario Bergoglio was known in Buenos Aires for keeping an extremely low profile.
 http://gu.com/p/3eexf?CMP=SOCNETTXT6966

Photograph: Peter Macdiarmid/Getty Images",Photo,,,03/14/2013 02:06:24 AM,1.2605619743388812,1.3703544195451547,,0.66585705417573204,1.1096335017234227,1.1985357689462186,,0.62596186284117006,1.5632483481123609,1.141043475198535,1.1166974435916672,1.8904396371249126,1.0454601605929585,0.67551998896209176,1.8934826410415373,1.0243282498184458,0.68441266057475825,1.5778404488314182,1.595186569611122,1.2318561335902376,2.1167659126570313,0.78041185808772617,,1.262453516407176,2.0429836923696398,0.80883264191566462,,1.2975386626007406,1.4697896962278847,1.7217391304347827,1.3552521593758706,1.2300469483568075,,1.3749709234705745,1.6779661016949152,1.3947153364205938,1.2129629629629628,,1.4727793696275071,1.2045971174190016,1.3970586748466753,,,1.8819187893322202,1.1763491114613338,1.1987205752124666
133,10513336322_10151546473616323,https://www.facebook.com/photo.php?fbid=10151546301616323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"A baby has haircut at a barber shop in Beijing on the occasion of the second day of the second lunar month, a time for the dragon to raise its head, as a Chinese saying goes. Barber shops across the country opened early to begin one of their busiest days of the year, as many Chinese hold the superstitious belief that getting a haircut at a time when the dragon raises its head means they will have a vigorous start to the new year. 

http://gu.com/p/3ed72?CMP=SOCNETTXT6965 

From picture desk: live, our daily blog of the best images from around the world.

Photograph: Zhang Chuandong/Xinhua Press/Corbis",Photo,,,03/13/2013 01:30:03 PM,1.6975322382919316,1.5285156287165016,,2.5871096834073635,1.5140376008016292,1.3215139868267285,,2.5329724172275858,1.7867065475664592,3.3338733249986796,3.1880229672802813,1.8611304954640613,3.9221618282890676,2.4675244041254185,1.5655610663360198,3.9287944807552653,2.4854986094557012,1.7167801746122229,1.5858182737978133,1.0619449427502048,2.0095607512158042,1.1742042386853013,,1.0581095991173226,1.8191492421409878,1.2146037914194192,,2.2565889784360706,2.1902748414376321,1.1478260869565218,2.2825299526330456,1.2300469483568075,1.0456140350877192,2.2716910909513839,1.1186440677966103,2.2315445382729502,1.2129629629629628,0.91131498470948025,2.1525236940709718,1.3427902095068123,1.5661808269924109,,,1.7137075568026436,3.6064779088093042,3.7374007057983851
134,10513336322_10151546278886323,https://www.facebook.com/photo.php?fbid=10151546278811323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"We have a pope!

It's white smoke and the bells in St Peter's Basilica are ringing.

Who will it be? Follow latest updates with our liveblog team:

http://gu.com/p/3ed53?CMP=SOCNETTXT6967",Photo,,,03/13/2013 11:14:42 AM,2.589807182867391,2.2567917079787061,,4.3458531969648568,2.4681167440146989,2.1706533045961525,,4.0415107069993086,2.6047745481430504,4.4773291542674016,4.6921057187373769,6.8143754361479409,4.1076466954910442,3.7247421613604224,7.4575712957222562,4.1270515613652874,3.78228049264998,2.5679097536827578,2.8655274818957683,2.5911456603105001,3.3678501466761528,1.3377464295345676,0.44444444444444442,3.0147725879612604,3.5940061549081079,1.4015701307567086,0.4081632653061224,2.7643214985841866,2.88194058083899,,2.9958205628308723,0.61502347417840375,1.5684210526315789,2.749941846941149,,2.9986379733042767,0.6064814814814814,1.3669724770642202,3.002204099625303,2.2129630590386995,2.3284311247444589,,,2.6944947432978466,4.4194989402749858,4.1176594985395001
135,10513336322_10151546125271323,https://www.facebook.com/photo.php?fbid=10151546125076323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"Iraq war: ten years on

Ten years after US and British troops rumbled into Iraq, the costs are still being counted. Iraq fears return of sectarian war, this time with added political dimension: 

http://gu.com/p/3eckg?CMP=SOCNETTXT6966

The key bloggers look back on the war:

http://gu.com/p/3ed6y?CMP=SOCNETTXT6966

Video: Award-winning photographer Sean Smith describes the experience of being on the frontline in Iraq and explains why he was driven to return again and again:

http://gu.com/p/3eb33?CMP=SOCNETTXT6965 

Photograph: Ali al-Saadi/AFP/Getty",Photo,,,03/13/2013 09:14:41 AM,0.51433502656558738,0.54863144586740098,,0.32628387866661041,0.4931517301859254,0.52490395142349411,,0.31969991485806998,0.4021608224796217,0.20022538782553576,0.21345721045646027,0.2198185624563852,0.17199505867819642,0.24393777379186646,0.27503099814011156,0.1817356572258533,0.2431466030989273,0.40955866910683747,0.36981347723035701,0.13046752153788232,0.31679125205882641,0.49134386285854087,0.44444444444444442,0.12596542846634792,0.3207239207339872,0.48841569080502023,0.81632653061224481,0.50773252014811587,0.43229108712584846,,0.35664530509891335,1.2300469483568075,,0.47825075598976502,,0.34867883410514844,1.2129629629629628,,0.45316288296230989,0.50916304756616915,0.52220350670017934,,,0.41207301937139651,0.2590946144231292,0.22815527564466886
136,10513336322_10151545836571323,https://www.facebook.com/photo.php?fbid=10151545836526323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"EDF drops lawsuit against environmental activists after backlash

The energy company EDF has dropped a £5m civil lawsuit against a group of 21 activists who occupied one of its gas-fired power plants for a week in October 2012, in a move described by supporters of the demonstrators as a &quot;humiliating climbdown&quot;.

http://gu.com/p/3edcc?CMP=SOCNETTXT6966 

Photograph: Christopher Furlong/Getty Images",Photo,,,03/13/2013 06:37:49 AM,0.49984557586441641,0.53638949463392294,,0.30324909747292417,0.4694200941380417,0.5058176815601485,,0.27128949862648394,0.38489795728574289,0.54277966579211501,0.52969011483640138,0.24912770411723656,0.63739345274861026,0.46911110344589702,0.24329665220086794,0.63111837327523601,0.4862932061978546,0.38084665926614863,0.33936651583710403,0.097092109051447301,0.32000740690206325,0.4067036061909382,,0.10357157451677497,0.32151485518709194,0.40577114950375465,,0.50773252014811587,0.48992989874262827,,0.35664530509891335,0.61502347417840375,0.52280701754385961,0.41846941149104439,,0.34867883410514844,0.6064814814814814,0.45565749235474012,0.56645360370288733,0.49112709390814496,0.50908522886971497,,,0.40361795741885165,0.64624748654964415,0.64462919150398501
137,10513336322_10151545697831323,https://www.facebook.com/photo.php?fbid=10151545697786323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"Minimum alcohol pricing should not be ditched, say MPs and doctors

Backbenchers, opposition and British Medical Association hail plans as golden opportunity to tackle binge-drinking culture

http://gu.com/p/3ed5m?CMP=SOCNETTXT6966 

Photograph: David Jones/PA",Photo,,,03/13/2013 04:22:14 AM,0.50539042152380309,0.58331697436225549,,0.086317147110406625,0.48288604675542507,0.55776891059897948,,0.078772349756622589,0.35292968840818945,0.23399834480815623,0.22926885567545732,0.48360083740404741,0.19897467572575664,0.084439998620261469,0.50774953502789832,0.19495279593318809,0.081048867699642424,0.35642494974648226,0.34006913802310218,0.057648439749296836,0.29695829719219935,0.38661947749015113,,0.055984634873932411,0.33100606862434928,0.40306149241190992,,0.28207362230450883,0.2593746522755091,,0.2853162440791307,,0.52280701754385961,0.23912537799488251,,0.27894306728411877,,0.45565749235474012,0.22658144148115494,0.53954959157986726,0.55377331211491909,,,0.38003278460385814,0.26802891147220265,0.2788564480101508
138,10513336322_10151545559871323,https://www.facebook.com/photo.php?fbid=10151545559856323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"Six in 10 have changed shopping habits since horsemeat scandal, survey finds

Which? says consumer trust in food industry has fallen by a quarter after horse was found in meat products

http://gu.com/p/3eckb?CMP=SOCNETTXT6966

Photograph: Graham Turner for the Guardian",Photo,,,03/13/2013 01:38:55 AM,0.51431478990259694,0.56826657549286186,,0.22414614007702366,0.51297389611908484,0.57098005664425766,,0.19892689039181352,0.3996033609694174,0.43663608670387916,0.40912632004154886,0.64480111653872996,0.4080667078443484,0.29084888413645615,0.55006199628022312,0.4064270152505447,0.28817375182095084,0.39866790675347274,0.37215555118368415,0.10012623745930503,0.37468203923708909,0.38518489686866636,,0.097973111029381721,0.38874428370099806,0.38680354986084126,,0.33848834676541062,0.31701346389228885,,0.35664530509891335,,,0.35868806699232375,,0.34867883410514844,,,0.33987216222173239,0.55429061877857488,0.53868350120010755,,,0.42764813349450548,0.50329873376446932,0.53598382214938078
139,10513336322_10151545558276323,https://www.facebook.com/photo.php?fbid=10151545557516323&amp;set=a.10150320554301323.386037.10513336322&amp;type=1,"Guardian front page, Wednesday 13 March 2013: Police told to be more robust in pursuing rape allegations 

http://gu.com/p/3ed36?CMP=SOCNETTXT6966",Photo,,,03/13/2013 01:36:18 AM,0.543435347945872,0.58084458028961183,,0.34058569336378919,0.54643931490158804,0.57661344907088385,,0.38104226573920863,0.30977252542349237,0.34496663203676642,0.31820936003231576,0.2198185624563852,0.37434218653489809,0.30961332827429205,0.16924984500929943,0.3667755991285403,0.30618461130976027,0.31088176172332066,0.33210608658178986,0.11226275109073594,0.31303907140838344,0.34573392977783457,,0.10357157451677497,0.33851994592884466,0.35564249330462638,,0.39490307122631235,0.34583286970067878,,0.35664530509891335,,,0.41846941149104439,,0.34867883410514844,,,0.39651752259202111,0.56179572904701836,0.55372275998455123,,,0.32796740310660821,0.33950328786479,0.36215123118201403
140,10513336322_10151544817926323,https://www.facebook.com/photo.php?fbid=10151544713921323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"Will a woman be the next British prime minister?

For years women have been treated as outsiders at Westminster. Now, the time feels right for female politicians. So can the Tories' Theresa May and Labour's Yvette Cooper seize the moment?

http://gu.com/p/3ecy3/tw 

Photograph: PA Wire",Photo,,,03/12/2013 02:00:01 PM,1.0497971292932173,1.0861251164949317,,0.84621179703838523,1.0037143431503504,1.0374165415205099,,0.81611752799241755,0.78450131825516023,1.1555175996196581,1.106815165329794,2.5352407536636425,0.96789376158122298,0.62860887861750203,2.0627324860508369,0.97145969498910678,0.63938551185273473,0.77753442740991874,0.82745472771048212,0.20935486014218324,0.94876567875486084,0.57526682921540118,,0.20154468554615668,1.0143734361068768,0.60696318857322906,,1.2975386626007406,1.2968732613775453,1.1478260869565218,1.2839230983560881,,1.0456140350877192,1.2554082344731332,1.1186440677966103,1.3249795695995641,,0.91131498470948025,1.2461979281463522,1.0320118844453823,1.0823716633066349,,,0.86419633220221603,1.3699255475245913,1.416011313921675
141,10513336322_10151544694201323,https://www.facebook.com/photo.php?fbid=10151535357156323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,The US government needs a warrant to view our online data.” Do you agree? #VoiceYourView here http://voiceyourview.guardiannews.com/ (via Guardian US),Photo,,,03/12/2013 12:30:00 PM,1.075396507976152,1.0483670982787336,,1.210211965791361,1.0770013940311329,1.0626932370168458,,1.1457131841475365,0.78609973169903791,0.53071789544117909,0.49609036874603263,0.67411025819958126,0.52273008029647927,0.3659066606877997,0.55006199628022312,0.52207697893972405,0.36922261952059326,0.79865590591341395,0.90169847203095277,0.10619449427502049,0.66413597512840261,1.2882533980933422,,0.10357157451677497,0.75376053380885277,1.2918290185369952,,0.45131779568721414,0.43229108712584846,0.57391304347826089,0.42797436611869599,,,0.47825075598976502,0.55932203389830515,0.41841460092617816,,,0.45316288296230989,1.067846901623833,1.0563878682975458,,,0.79121579745393411,0.58966360523884576,0.63738616688034477
142,10513336322_10151544616571323,https://www.facebook.com/photo.php?fbid=10151544565681323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"Facebook users are unwittingly revealing intimate secrets – including their sexual orientation, drug use and political beliefs – using only public &quot;like&quot; updates, according to a study of online privacy.

The research into 58,000 Facebook users in the US found that sensitive personal characteristics about people can be accurately inferred from information in the public domain.

http://gu.com/p/3ec2x?CMP=SOCNETTXT6966

Photograph: Chris Jackson/Getty Images",Photo,,,03/12/2013 11:30:02 AM,1.6054554216853285,1.5331483671244648,,1.9812443121206824,1.5447194059423559,1.4602467853928962,,1.9853893235232694,1.8496840372552394,1.329207092673135,1.3558485775289977,1.9637124912770412,0.96789376158122298,1.9421199682660137,1.8405920644761313,0.96815541031227303,1.9721891140246324,1.877501425099757,1.7949654778299278,2.5850774034947843,2.4110440808132001,0.72087676229610742,,2.5556985819950144,2.2430901090051485,0.73093000052512735,,1.9181006316706601,1.7868031601201737,,1.8545555865143495,,0.52280701754385961,1.9727843684577808,,1.813129937346772,,0.45565749235474012,1.9825876129601057,1.4816293656062536,1.5666863482960898,,,1.9090639882324958,1.524786696375197,1.4848200478462577
143,10513336322_10151544426386323,https://www.facebook.com/photo.php?fbid=10151544426336323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"Partial U-turn over bedroom tax announced by Iain Duncan Smith

Pressure prompts work and pensions secretary to exempt foster carers and armed forces personnel from controversial tax

http://gu.com/p/3ecj4CMP=SOCNETTXT6966

Photograph: Graham Turner for the Guardian",Photo,,,03/12/2013 09:07:50 AM,0.58927138961926895,0.64486278409291775,,0.28831445911657816,0.5808621549366767,0.63624753233334119,,0.28034185288117075,0.3944884379490089,0.33531721575601769,0.39726758612730106,0.49825540823447312,0.33724521309450278,0.27208443999862025,0.72988995660260381,0.33703703703703702,0.27016289233214141,0.39470762953406741,0.41431288234357283,0.14260403516931322,0.36342549728576024,0.40383444494796861,,0.16515467287810062,0.44094595760591332,0.40306149241190992,,0.28207362230450883,0.2593746522755091,,0.2853162440791307,,,0.29890672249360317,,0.27894306728411877,,,0.28322680185144367,0.62599295633605745,0.62644199951874369,,,0.41029300632875548,0.41395576327373518,0.3730157681174745
144,10513336322_10151544234051323,https://www.facebook.com/photo.php?fbid=10151544233971323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"Generation self: what do young people really care about?

A new survey suggests young people have abandoned the traditional values of the left. But is the truth that they feel less connected to society than their parents once did?

http://gu.com/p/3ec8e?CMP=NECNETTXT766

Photograph: Justin Tallis/AFP/Getty Images",Photo,,,03/12/2013 06:22:15 AM,1.1836828916381152,1.2741950927974819,,0.69294190678808842,1.226908740153551,1.3279881840931496,,0.67723979501678733,1.1678008620970255,0.66339736930147386,0.66606555485025098,0.79134682484298668,0.59017912291537988,0.72243109930668148,0.85682734035957842,0.58485838779956434,0.71142894980797244,1.189733281329693,1.1717395988495731,1.2257878767745223,1.4413733955772998,0.64412669904667108,,1.2176658085080301,1.4118179987920274,0.67605944441527077,,0.67697669353082124,0.57638811616779795,,0.5706324881582614,,1.5684210526315789,0.53803210048848571,,0.55788613456823755,,1.3669724770642202,0.50980824333259855,1.3350697445678252,1.2887001834031289,,,1.3274447265495419,0.84280202162925932,0.81484027015953164
145,10513336322_10151544082101323,https://www.facebook.com/photo.php?fbid=10151544082076323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"Choose your own pope – with our interactive Pontifficator

This week, 115 cardinals will be secreted in the Sistine Chapel to select one of their number as the next head of the Catholic church. Use our interactive to explore their views on issues from contraception to relations with other faiths, peruse their CVs, and choose the man you think is best qualified for the job

http://gu.com/p/3ebct?CMP=SOCNETTXT6967",Photo,,,03/12/2013 03:55:06 AM,2.7844838808356371,2.1982703803174912,,5.9277857801510336,2.8550745002680133,2.2092987970452285,,6.2890247232887271,3.832995438418652,3.7512105791410613,4.7217525535229958,10.126308443824145,2.3269919703520694,4.4471732606671042,12.090785802851828,2.405519244734931,4.6648126076016423,3.8916324142689991,5.3706097823744878,2.0783779593825438,4.1600962897268223,5.7749042917870259,4.0,2.331760042499285,5.1390966090482904,6.1597279840361292,4.0816326530612246,3.3284687431932043,3.2565928563480586,1.7217391304347827,3.0671496238506548,1.2300469483568075,0.52280701754385961,3.4673179809257966,1.6779661016949152,3.1381095069463361,1.2129629629629628,0.45565749235474012,3.5120123429579015,2.2423912747684791,2.2311435498514776,,,3.0771975474656661,3.898331612412369,3.1434726866598819
146,10513336322_10151543989636323,https://www.facebook.com/photo.php?fbid=10151543989576323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"Guardian front page, Tuesday 12 March 2013: A tragedy of their own making

http://www.guardian.co.uk/politics/2013/mar/11/chris-huhne-i-am-sorry",Photo,,,03/12/2013 01:42:32 AM,1.1960070193993066,1.3558321048466169,,0.33590279828595188,1.1984431879123278,1.3582361382047732,,0.33488088162058827,1.3839063597092864,0.57414026870454826,0.57712505049339258,1.2163293789253313,0.47551575046324895,0.37528888275671762,1.1530145691258524,0.47251270878721863,0.36021718977618855,1.4111787825147761,1.4031365054382956,0.64323522246583842,0.89087489157659816,2.2673546722567122,,0.63542560581913288,0.9570306882567805,2.26527332878223,,0.50773252014811587,0.54756871035940802,0.57391304347826089,0.49930342713847869,,,0.53803210048848571,0.55932203389830515,0.55788613456823755,,,0.56645360370288733,1.3558191670746984,1.3614194229373213,,,1.5276961938466569,0.69389707081136898,0.70257338849310724
147,10513336322_10151543237186323,https://www.facebook.com/photo.php?fbid=10151542941851323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"Sweden mourns Lilian Davies, the Swansea girl who became its princess.

A life which began in 1915 in a tiny terrace house in Swansea, has ended in front-page news on the Swedish royal family's official website, with flags flying at half mast across Sweden and bells tolling in mourning for the outsider who became a much loved princess

http://gu.com/p/3ec82/tw

Photograph: Keystone/ Getty Images",Photo,,,03/11/2013 02:30:01 PM,1.2821949670756851,1.3852367916329122,,0.72230492457344664,1.3474374378401506,1.4642931586844095,,0.71249337338752428,1.5664451750001163,0.72370622105615334,0.69966530094061974,0.36636427076064199,0.84311303273625693,0.57231554620399439,0.38081215127092372,0.83598402323892518,0.58535293338630645,1.5933515346074225,1.5267980101739691,1.8053064026753483,1.8525051897044063,1.1684659161993622,,1.777512157247354,1.6542394086686416,1.1522816783069896,,0.62056196906991945,0.60520752197618788,0.57391304347826089,0.5706324881582614,,1.0456140350877192,0.53803210048848571,0.55932203389830515,0.55788613456823755,,1.3669724770642202,0.50980824333259855,1.4713784832883796,1.3987016190836312,,,1.7800130426410217,0.78324004130210323,0.81484027015953164
148,10513336322_10151543074831323,https://www.facebook.com/photo.php?fbid=10151542926906323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"Towns in the surrounding area of Fukushima, remain abandoned, even those outside the nuclear disaster exclusion zone, too contaminated by radiation for residents to return for more than short visits. Japan marks the second anniversary of the devastating earthquake and tsunami that left nearly 19,000 people dead or missing and has displaced more than 300,000. 

See more images from the abandoned area in our gallery: Inside Fukushima's abandoned towns, two years on

http://gu.com/p/3e9qa/tw

Abandoned drinks and rice vending machines in Naraha.

Photograph: Greg Baker/AP",Photo,,,03/11/2013 12:40:01 PM,0.79524014553619315,0.82153094307016972,,0.64940363903738474,0.80118428818212073,0.83103048353234044,,0.63568892672974664,0.69403111733168421,0.49453258438837144,0.47237290091753709,0.33705512909979063,0.43504632489190859,0.72243109930668148,0.28560911345319279,0.43616557734204792,0.7204343795523771,0.70591941435900518,0.6698331506515649,0.40353907824507784,0.6126774976366135,0.80479972865296767,,0.41148706632340326,0.60862406166412608,0.79528435645644069,,0.39490307122631235,0.40347168131745859,0.57391304347826089,0.35664530509891335,,0.52280701754385961,0.35868806699232375,0.55932203389830515,0.34867883410514844,,0.45565749235474012,0.39651752259202111,0.82505604605300897,0.80933960718972608,,,0.68886504750207533,0.49138633769903811,0.51063323596663979
